sample,Noncoding,alpha_IIIa_secreted_candidate,alpha_IIIb,alpha_IIIc,alpha_IIIc_truncated,alpha_truncated,beta_IIIa_secreted_candidate,beta_IIIb,beta_IIIc,dominant_negative_candidate,ultrashort_truncated
CDS-Kyizyx,9.926357,0.0,0.0,3.9522239999999997,0.0,0.0,1.214957,0.385055,0.54743,0.0,0.362862
CDS-L19Mb5,0.129104,0.0,0.0,0.072373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-L3dm6u,15.524971,0.0,0.0,13.373976999999998,0.0,0.0,0.0,0.0,2.627764,0.0,0.0
CDS-L5OpkM,11.149624000000001,0.0,0.0,8.888497000000001,0.033576,0.0,0.0,0.120783,3.275802,0.0,2.073208
CDS-L8Lz4T,13.679798,0.0,0.0,6.956312,0.0,0.0,0.0,1.154758,2.922046,0.0,0.0
CDS-L9AOOo,3.424118,0.0,0.0,1.356084,0.0,0.0,0.0,1.671812,1.4895040000000002,0.031453,0.131579
CDS-LBpniZ,8.702601,0.0,0.0,2.6737149999999996,0.0,0.0,0.0,0.945188,1.672186,0.0,0.0
CDS-LFK9QA,6.343338,0.0,0.0,3.033183,0.0,0.0,0.0,0.0,2.382593,0.0,0.0
CDS-LIWSSN,58.494786,0.0,0.0,40.105955,0.032886,0.0,0.0,0.486868,10.758775,0.0,0.58202
CDS-LIWpEp,63.68888,0.0,0.0,16.282626,0.0,0.0,2.373771,6.683742,8.16713,0.035875,3.426248
CDS-LJhY0o,0.260525,0.0,0.0,0.126906,0.0,0.0,0.0,0.113796,0.0,0.0,0.0
CDS-LKaB7J,116.043042,0.0,0.0,49.521868000000005,0.186782,0.0,5.339197,5.542941,28.767983,0.286013,9.72527
CDS-LKcJAF,2.336689,0.0,0.0,1.592204,0.0,0.0,0.0,0.493696,0.082825,0.0,0.0
CDS-LLK3Tq,72.924195,0.0,0.0,44.410039,0.578339,0.0,0.0,0.0,8.635307,0.0,0.569586
CDS-LO4sqV,0.11618,0.0,0.0,0.181994,0.0,0.0,0.0,0.0,0.054065,0.0,0.0
CDS-LOHNQ1,24.130961,0.0,0.0,14.125131999999999,0.280818,0.0,5.638637,0.0,11.120625,0.0,0.996568
CDS-LSgxBw,8.330751,0.0,0.0,4.4937759999999995,0.0,0.0,0.0,0.639061,1.0949520000000001,0.067787,0.0
CDS-LYgNpo,31.720985,0.0,0.0,12.157023,0.114315,0.0,0.0,29.236235,37.172746,0.032925,2.812715
CDS-LZSCOS,0.377344,0.0,0.0,0.069521,0.0,0.0,0.0,0.0,0.067349,0.0,0.0
CDS-LbdOsJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-LdwUBN,330.317214,0.0,0.0,77.879966,0.60046,0.07307,0.180886,133.289581,90.466745,0.046172,2.488953
CDS-LehzYi,0.264007,0.0,0.0,0.41461,0.0,0.0,0.0,0.518436,0.820046,0.0,0.0
CDS-LgbSj7,2.800707,0.0,0.044857,0.925423,0.0,0.0,0.0,0.947469,0.639287,0.0,0.340615
CDS-LhTp44,0.141077,0.0,0.0,0.191158,0.0,0.0,0.0,0.0,0.171481,0.0,0.0
CDS-LjAU3g,7.590661,0.0,0.0,4.174243,0.029208,0.0,0.0,0.0,2.880008,0.0,0.0
CDS-LmoMPX,3.697586,0.0,0.0,3.514252,0.0,0.0,0.0,0.0,0.38971,0.0,0.0
CDS-Lmq1JS,45.548364,0.0,0.0,17.313698000000002,0.0,0.0,0.0,2.94664,15.598280999999998,0.0,5.402347
CDS-Ln21jc,0.573725,0.0,0.0,0.499407,0.0,0.0,0.0,0.0,0.031646,0.0,0.429094
CDS-LpmW7y,46.259266000000004,0.0,0.0,57.669668,0.128741,0.146855,0.0,22.861103,8.015411,0.037699,2.508395
CDS-LqAP1P,4.872618,0.0,0.0,8.974323,0.0,0.0,0.0,7.932399,6.617825999999999,0.0397,0.129385
CDS-LqBUjP,16.155985,0.0,0.0,32.261629,0.037553,0.375644,0.0,17.878599,9.848877,0.032948,2.519442
CDS-Lwx1Iv,34.349736,0.0,0.0,9.525886,0.038982,0.0,0.0,17.598824,15.76966,0.165896,0.915126
CDS-LzXAED,0.12446499999999999,0.0,0.0,0.054317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-LzhC9x,15.547962,0.0,0.0,6.773994,0.0,0.0,0.0,2.007756,0.0,0.0,0.0
CDS-M0cBPJ,0.167069,0.0,0.0,0.038863,0.0,0.0,0.0,0.0,0.043145,0.0,0.0
CDS-M2ilB6,25.720171,0.0,0.0,9.540009000000001,0.073195,0.0,0.0,0.0,13.532575999999999,0.0,0.078908
CDS-M4mwJP,32.709731,0.0,0.0,8.723188,0.0,0.0,0.0,1.506501,6.3469869999999995,0.0,1.800478
CDS-M4v2vO,12.959537999999998,0.0,0.0,9.104487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-M5Eazq,0.066306,0.0,0.0,0.033268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-M5or0V,46.228313,0.0,0.0,15.915488000000002,0.184353,0.0,8.782167,0.0,9.989182,0.0,4.232772
CDS-M9EIk6,16.807479,0.0,0.0,6.327451,0.043603,0.0,0.0,0.926739,3.464497,0.0,1.435931
CDS-MAUhVY,32.460534,0.0,0.0,26.921001,0.0,0.0,0.0,16.138541,13.689971,0.0,0.0
CDS-MAyM8B,0.122736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069473,0.0,0.0
CDS-MBbsUP,99.438485,0.0,0.0,48.919923999999995,0.342971,0.163651,0.0,0.0,54.745785000000005,0.0,7.81414
CDS-MCDCDM,0.208044,0.0,0.0,0.092181,0.0,0.0,0.0,0.098306,0.116186,0.0,0.465126
CDS-MCSAhl,28.058103,0.0,0.0,8.13516,0.0,0.0,0.0,30.509383,43.130945000000004,0.098895,5.0921449999999995
CDS-MCicGh,3.3567829999999996,0.0,0.0,1.690081,0.0,0.0,0.0,0.285464,0.913857,0.0,0.0
CDS-MF3CAO,45.352753,0.0,0.025815,23.320088,0.129854,0.105523,0.0,21.392474,67.13006899999999,0.213698,8.120902000000001
CDS-MI1awo,20.449053,0.0,0.0,10.387542000000002,0.0,0.0,0.0,32.872887,58.975515,0.038767,8.385297
CDS-MLDAzA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-MNc46p,0.1106,0.0,0.0,0.054478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-MO6oLh,3.838802,0.0,0.0,3.5318869999999998,0.093803,0.0,0.0,1.257248,0.676863,0.0,0.0
CDS-MOPbK4,19.770867,0.0,0.0,13.257078,0.0,0.0,0.0,0.0,0.849265,0.0,0.0
CDS-MVXHpy,11.156929,0.0,0.0,6.158476,0.0,0.0,0.0,4.809833,3.1201749999999997,0.032001,0.0
CDS-MXbrpK,6.258136,0.0,0.0,2.7291719999999997,0.0,0.0,0.0,3.983421,9.057196000000001,0.0,0.40941
CDS-MY60i5,9.99422,0.0,0.0,6.2835659999999995,0.013429,0.0,0.0,0.0,8.691969,0.0,0.0
CDS-MZDydF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-MZg8wy,15.423843,0.0,0.0,7.263286999999999,0.0,0.0,0.0,15.03635,19.198057,0.0,0.842985
CDS-MaS6dz,45.431784,0.0,0.0,30.645074,0.145941,0.0,0.0,0.0,8.763752,0.0,0.0
CDS-Mb331D,67.106619,0.0,0.0,19.790329,0.48978,0.114119,0.0,70.821083,104.844947,0.035604,15.435234000000001
CDS-MgoPxl,0.059195,0.0,0.0,0.165413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-MhasHU,11.394822999999999,0.0,0.0,5.603098,0.0,0.0,0.0,3.679844,3.765986,0.0,0.0
CDS-MjD7U9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-MkN4su,23.523491,0.0,0.0,18.155881,0.083492,0.0,0.0,0.0,1.176186,0.0,0.0
CDS-MkoD7Z,14.301731,0.0,0.0,18.000374,0.037549,0.146424,0.0,7.505557,4.1026679999999995,0.0,1.039908
CDS-MmKp1E,17.354612,0.0,0.0,9.422511,0.097693,0.0,0.0,0.0,1.4012149999999999,0.0,0.0
CDS-MpPGAD,71.127054,0.0,0.0,42.619706,0.061687,0.0,0.0,22.303521,21.460908,0.08094,0.730791
CDS-MqiJ97,0.079769,0.0,0.0,0.07288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-MyY7Gc,57.479735999999995,0.0,0.0,18.074751000000003,0.0,0.0,0.0,0.0,12.029978,0.0,7.835133
CDS-MykGY9,20.619471,0.0,0.0,15.249445,0.274921,0.0,0.0,1.501107,3.027695,0.016333,0.0
CDS-Mym8Eo,3.2961799999999997,0.0,0.0,1.3270060000000001,0.0,0.0,0.0,0.0,1.651027,0.0,0.0
CDS-N0wOoW,75.831269,0.0,0.0,31.214799000000003,0.290649,0.0,0.0,6.261708,5.322788,0.0,0.0
CDS-N1OYL5,77.924968,0.0,0.0,41.676792000000006,0.556232,0.0,0.0,2.126453,6.2214529999999995,0.0,0.198611
CDS-N2DkNo,18.010362999999998,0.0,0.0,5.858607,0.0,0.0,0.0,1.947031,3.644883,0.005516,0.287571
CDS-N2y4zr,0.118121,0.0,0.0,0.112399,0.0,0.0,0.0,0.375244,0.0,0.0,0.0
CDS-N3cjzG,0.597739,0.0,0.0,0.809375,0.0,0.0,0.0,0.270362,0.0,0.0,0.0
CDS-N5VrW8,10.660405,0.0,0.0,1.1417920000000001,0.0,0.0,0.0,6.033666,8.460974,0.0,0.17204
CDS-N5pKBq,2.522755,0.0,0.0,0.495845,0.0,0.0,0.0,0.852757,0.0,0.0,0.106018
CDS-N9DRPB,4.921175,0.0,0.0,2.150255,0.016609,0.0,0.0,0.0,2.170731,0.0,0.0
CDS-NAiXMe,53.411699,0.0,0.0,32.681580000000004,0.264145,0.0,4.902731,2.291988,18.400856,0.0,0.757387
CDS-NBB9bU,2.368767,0.0,0.0,0.890998,0.0,0.0,0.0,0.231702,0.985525,0.0,0.0
CDS-NBMA7W,64.21669299999999,0.0,0.0,29.137600999999997,0.110131,0.0,0.0,0.300781,42.186558,0.0,14.238781
CDS-NFTM2O,0.009426,0.0,0.0,0.017276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-NH6KUS,50.162767,0.0,0.0,18.158535999999998,0.541177,0.222279,0.0,0.813453,20.607468,0.0,9.083957
CDS-NJcP7g,8.511143,0.0,0.359443,3.575059,0.0,0.0,0.0,10.315122,1.620108,0.0,0.0
CDS-NKbtx6,20.706918,0.0,0.0,7.841902,0.14517,0.0,0.0,0.763673,16.61882,0.013212,0.0
CDS-NML7Yo,83.763038,0.0,0.0,26.781841,0.683763,0.0,8.00514,0.0,30.416487,0.0,19.884003
CDS-NMMRYC,3.266566,0.0,0.0,0.8975350000000001,0.0,0.0,0.0,0.159016,0.802404,0.0,0.0
CDS-NMUdpt,23.499347,0.0,0.0,28.069688,0.318079,0.164844,0.0,43.910802,59.234606,0.0,5.393351
CDS-NNn4Nv,37.006481,0.0,0.0,13.859365999999998,0.030749,0.0,0.0,25.729816,24.905836,0.0,11.104998
CDS-NOjb9K,0.445907,0.0,0.048879,0.034412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-NPvf4v,0.790933,0.0,0.0,0.622752,0.0,0.0,0.0,0.011658,0.137449,0.0,0.0
CDS-NQ3PO5,28.159469,0.0,0.0,12.761161,0.0,0.0,0.0,2.115674,2.250787,0.0,0.362935
CDS-NQVEC2,126.20178200000001,0.0,0.0,54.49624,0.11008,0.0,0.0,0.0,18.493326,0.025708,11.544213
CDS-NRjTeS,1.7155930000000001,0.0,0.0,0.558866,0.0,0.0,0.0,1.094182,1.141786,0.0,0.068696
CDS-NRtEGQ,5.303054,0.0,0.0,2.595564,0.0,0.0,0.0,0.0,1.975898,0.0,0.0
CDS-NSbpnq,0.906942,0.0,0.0,0.693332,0.052418,0.0,0.0,0.0,0.742334,0.0,0.0
CDS-NU1fhr,12.462341,0.0,0.0,5.3402199999999995,0.263992,0.0,0.0,0.638146,0.712641,0.0,0.0
CDS-NUS68d,9.602814,0.0,0.0,3.000666,0.0,0.0,0.0,8.627684,10.121393999999999,0.0,0.091711
CDS-NUrXw4,0.568367,0.0,0.0,0.147027,0.0,0.0,0.0,0.679832,0.069825,0.0,0.0
CDS-NV1NPT,7.074764,0.0,0.0,3.282501,0.0,0.0,0.0,1.309191,1.285528,0.0,0.0
CDS-NVVPN2,0.969664,0.0,0.0,0.532337,0.0,0.0,0.0,0.0,0.073055,0.0,0.0
CDS-NVqzXQ,13.852173,0.0,0.0,4.850301,0.0,0.0,0.0,21.534542,24.877508,0.0,3.6018280000000003
CDS-NZYJCW,29.390348000000003,0.0,0.0,15.543994000000001,0.0,0.0,0.0,0.105292,0.0,0.0,0.0
CDS-NaXoCG,2.389661,0.0,0.0,0.989487,0.0,0.0,0.0,0.0,0.197057,0.0,0.372542
CDS-NcJ8oX,0.492078,0.0,0.0,0.15780100000000002,0.0,0.0,0.0,0.131317,0.012548,0.0,0.0
CDS-NdhRa4,5.888217,0.0,0.0,1.864729,0.0,0.0,0.0,0.432733,0.8164530000000001,0.0,0.0
CDS-NeM9B8,168.050512,0.0,0.019551,77.78841999999999,0.410085,0.237548,0.0,4.756774,31.01981,0.0,8.846907
CDS-NelLGX,2.508515,0.0,0.0,1.231816,0.0,0.0,0.0,0.0,1.502657,0.0,0.0
CDS-NexUtk,0.259806,0.0,0.0,0.077182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-NhZLZb,96.6159,0.0,0.0,58.556797,0.422633,0.0,0.0,2.459377,2.7067170000000003,0.0,0.0
CDS-Nmvbt3,1.08879,0.0,0.0,1.3713359999999999,0.0,0.0,0.0,0.0,0.701677,0.0,0.0
CDS-NoomLq,1.0707360000000001,0.0,0.0,0.655095,0.0,0.0,0.0,1.622479,0.584729,0.0,0.0
CDS-NqsvSI,37.981417,0.0,0.0,48.712403,0.065862,0.0,0.0,0.0,5.812706,0.0,0.0
CDS-NrtLlc,20.771292000000003,0.0,0.0,9.102367,0.027911,0.0,0.0,2.571819,0.498369,0.01854,0.0
CDS-NsKSnV,27.253389,0.0,0.0,10.775424,0.0,0.405836,0.0,37.004693,42.084541,0.038107,8.005920999999999
CDS-NtHH6l,8.819755,0.0,0.0,5.179791000000001,0.056631,0.0,0.0,0.0,0.851863,0.013546,0.0
CDS-NvifcW,94.029522,0.0,0.0,37.821664000000006,0.0,0.0,0.0,58.536919,79.709488,0.036279,3.852792
CDS-NwCPuZ,27.520794,0.0,0.0,10.947729,0.137671,0.0,0.0,33.690558,56.004495,0.03007,11.566233
CDS-O1rlIE,60.37684,0.0,0.0,6.824178,0.0,0.0,0.0,21.279109,6.53547,0.0,0.17862
CDS-O3J1Ab,0.16112100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-O3QGer,10.731901,0.0,0.0,6.6728499999999995,0.061698,0.0,0.0,0.0,2.291709,0.0,0.0
CDS-O6zXmX,78.399348,0.0,0.0,40.803644000000006,0.760726,0.0,0.0,1.721918,19.392588,0.0,2.7973169999999996
CDS-O7vwO9,52.874388,0.0,0.0,62.133790999999995,0.123535,0.0,0.0,13.34634,1.61351,0.0,0.0
CDS-O84GGY,0.12703799999999998,0.0,0.0,0.220675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-O85tV7,0.230909,0.0,0.0,0.036272,0.0,0.0,0.0,0.0,0.187169,0.0,0.0
CDS-O9xaY6,14.118170000000001,0.0,0.0,10.221857,0.019265,0.0,0.0,0.409471,1.599402,0.0,0.0
CDS-OAOaHJ,0.068926,0.0,0.0,0.041017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-OC93wc,0.804169,0.0,0.0,0.817299,0.0,0.0,0.0,0.319812,0.0,0.0,0.0
CDS-OCW2RH,9.811555,0.0,0.0,3.139182,0.0,0.0,0.0,0.387639,2.47937,0.0,0.165695
CDS-OCvtsq,18.827639,0.0,0.033535,23.99748,0.075238,0.0,0.0,12.228411,9.004261,0.041102,0.0
CDS-ODCWUo,33.04911,0.0,0.0,8.249785,0.0,0.0,2.91848,2.402607,11.48762,0.0,5.554779
CDS-ODDkIJ,42.571574,0.0,0.0,30.468845,0.517358,0.0,0.0,1.842664,11.497279,0.295533,2.955767
CDS-ODHBLW,11.633807000000001,0.0,0.0,6.8775900000000005,0.018361,0.0,0.0,0.0,3.93314,0.0,0.0
CDS-OGwnRM,2.809445,0.0,0.0,4.580589,0.0,0.0,0.0,3.900224,7.70243,0.0,0.065467
CDS-OJc2LK,59.459697,0.0,0.0,16.602304,0.0,0.0,0.0,1.845504,19.047437000000002,0.0,8.038882000000001
CDS-OKALoP,26.466296999999997,0.0,0.0,11.637117,0.091924,0.058079,2.322385,0.0,11.078878000000001,0.0,4.69437
CDS-OKAa00,2.196681,0.0,0.0,1.526858,0.0,0.0,0.0,3.684363,2.976817,0.0,0.324044
CDS-OMA6VM,37.533820999999996,0.0,0.0,19.964014,0.246784,0.0,0.0,0.575982,6.399495,0.033807,1.656876
CDS-ON5eOp,3.760565,0.0,0.0,4.113299,0.0,0.0,0.0,1.443245,3.063224,0.0,0.0
CDS-OQbsnw,63.95121,0.0,0.0,14.976568,0.171664,0.0,0.373174,3.050497,16.369487,0.0,6.060627
CDS-OQwcgR,0.940325,0.0,0.0,0.286199,0.0,0.0,0.0,0.812439,0.339179,0.0,0.0
CDS-ORBeLP,6.379209,0.0,0.0,3.070539,0.04893,0.0,0.0,4.950676,4.408970999999999,0.0,0.071317
CDS-ORJpfd,6.084328,0.0,0.0,4.430717,0.0,0.0,0.0,3.280259,6.041307,0.0,0.0
CDS-OT217E,12.986703,0.0,0.0,6.172049,0.069121,0.0,0.0,0.448309,0.188729,0.0,0.0
CDS-OUCmtP,36.806128,0.0,0.017286,31.237305,0.335361,0.0,0.126553,2.265918,7.912517,0.0,0.0
CDS-OWhEzu,0.12579600000000002,0.0,0.0,0.086354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-OXLnHs,28.540656000000002,0.0,0.0,5.891476,0.0,0.0,0.0,0.584399,4.762808,0.0,1.368395
CDS-OXWuVI,0.002272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-OXv4jC,76.385351,0.0,0.0,28.281265,0.0,0.0,0.0,0.0,27.957091000000002,0.030256,8.609182
CDS-OYnq7e,4.180779,0.0,0.0,3.080251,0.0,0.0,0.0,0.0,0.136923,0.0,0.0
CDS-OcWb8D,90.773728,0.0,0.009092,15.763474,0.34172,0.0,0.0,6.849499,7.892439,0.0,0.318044
CDS-OdOkKq,3.241635,0.0,0.0,0.587972,0.0,0.0,0.0,0.40392,0.955933,0.0,0.0
CDS-Og40uk,4.538663,0.0,0.0,1.99493,0.0,0.0,0.0,1.027863,0.0,0.0,0.0
CDS-OhymBX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-OiPTUe,1.421923,0.0,0.0,0.460606,0.0,0.0,0.0,1.511587,3.269184,0.0,0.161016
CDS-Ojthmn,29.035642,0.0,0.0,9.763392999999999,0.0,0.0,6.518756,0.0,8.686524,0.0,3.367526
CDS-Ok2VOd,7.434872,0.0,0.0,2.622728,0.0,0.0,0.0,3.768625,3.704332,0.0,0.897119
CDS-OkxCDk,52.600702,0.0,0.0,20.596014000000004,0.0,0.0,1.903961,0.0,4.525322,0.0,2.3135250000000003
CDS-OlYpbz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-OnNQmt,2.087634,0.0,0.043495,1.431659,0.0,0.0,0.0,0.333528,0.0,0.0,0.0
CDS-OoOAcq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-OrDVyD,35.411693,0.0,0.0,8.136181,0.0,0.0,0.0,2.94955,4.839269,0.0,2.492127
CDS-Ov0mt9,0.217667,0.0,0.0,0.043446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-OvGn8g,13.049385000000001,0.0,0.0,6.889651,0.0,0.0,0.0,16.888841,22.304538,0.0,3.748224
CDS-Ovif2A,36.093017,0.0,0.0,5.460358,0.0,0.0,4.196689,1.454929,10.913033,0.0,5.206102
CDS-OvkgNZ,8.079460000000001,0.0,0.0,5.511856,0.115654,0.0,2.647215,0.233498,1.331596,0.0,0.0
CDS-Oy6fIO,36.869922,0.0,0.0,21.466665,0.079434,0.0,0.0,0.0,8.381869,0.087589,3.668382
CDS-Oybki3,12.24333,0.0,0.0,7.997108,0.180873,0.0,0.0,5.987268,9.069391,0.0,0.369856
CDS-P029lZ,1.267036,0.0,0.060875,0.565806,0.0,0.0,0.0,0.590328,0.0,0.0,0.0
CDS-P3wmIi,2.582193,0.0,0.0,1.058592,0.0,0.0,0.0,1.456973,0.0,0.0,0.0
CDS-P5BtsH,36.669313,0.0,0.0,24.153566,0.311611,0.080251,0.0,0.0,9.911735,0.0,0.747191
CDS-P6VsUQ,27.843349,0.0,0.0,3.083297,0.0,0.0,0.0,9.006874,5.079976,0.0,0.606496
CDS-PA5ged,5.239222,0.0,0.0,1.87094,0.0,0.0,0.0,1.730975,1.6047799999999999,0.0,0.271536
CDS-PAb9wv,3.647503,0.0,0.006911,0.729215,0.0,0.0,0.0,0.888987,0.347594,0.0,0.0
CDS-PCHxu4,34.830452,0.0,0.0,15.324781,0.0,0.0,0.0,3.870882,4.091373,0.0,2.009361
CDS-PCS9wX,10.29625,0.0,0.0,6.7678460000000005,0.042027,0.0,0.0,0.290706,2.801939,0.0,0.244358
CDS-PCsaJN,6.03509,0.0,0.0,3.1312269999999995,0.0,0.0,0.0,0.604905,0.422531,0.0,0.0
CDS-PDnFgQ,40.563673,0.0,0.0,24.531063999999997,0.0,0.137459,0.0,49.597952,47.476713,0.0,7.561747
CDS-PEInMx,36.145027,0.0,0.0,16.875207999999997,0.201787,0.0,0.0,39.321738,50.767748,0.0,3.482823
CDS-PFPuBu,79.988742,0.0,0.0,22.147683999999998,0.268078,0.0,3.699414,3.388387,19.807722000000002,0.034424,8.700318
CDS-PInXAn,0.097404,0.0,0.0,0.092064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-PLjqjA,5.752001,0.0,0.0,2.4815329999999998,0.0,0.0,0.0,0.0,4.2134540000000005,0.0,0.0
CDS-PLrZx3,0.049762,0.0,0.0,0.064808,0.0,0.0,0.0,0.0,0.0,0.0,0.073436
CDS-PM3MCs,21.412557,0.0,0.0,14.330625000000001,0.0,0.0,0.0,22.260655,15.204272,0.0,0.7865359999999999
CDS-PP0aCP,0.855832,0.0,0.0,0.976491,0.0,0.0,0.0,0.618757,0.88509,0.0,0.0
CDS-PPjT45,0.707843,0.0,0.0,0.064528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-PRmKRO,20.340202,0.0,0.0,9.53381,0.0,0.0,0.0,12.907632,11.321366000000001,0.0,1.9621680000000001
CDS-PTPiog,0.067949,0.0,0.019611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-PTsxKq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-PXJijo,0.182729,0.0,0.0,0.021688,0.0,0.0,0.0,0.0,0.093481,0.0,0.012052
CDS-PXWNAH,15.10754,0.0,0.0,6.47097,0.0,0.079802,0.908922,17.027923,26.293193,0.0,4.367711
CDS-PXuUCH,32.405883,0.0,0.0,16.579418999999998,0.0,0.0,0.0,21.091917,28.597492,0.0,7.780986
CDS-PYKVOk,0.045542,0.0,0.0,0.11725000000000001,0.0,0.0,0.0,0.0,0.070061,0.0,0.0
CDS-Pb2WAA,2.168958,0.0,0.0,0.193464,0.0,0.0,0.0,1.487282,0.704132,0.0,0.0
CDS-PbFN70,40.865409,0.0,0.0,13.603652,0.0,0.127125,0.0,24.731504,49.473166,0.126082,3.287239
CDS-PbZn3n,2.79559,0.0,0.11615400000000001,1.011058,0.0,0.0,0.0,1.517111,0.725606,0.0,0.0
CDS-PeTUl0,48.711129,0.0,0.0,25.771948,0.271433,0.0,0.0,27.476379,51.417327,0.1391,0.512971
CDS-PfAyj8,1.5660859999999999,0.0,0.031637,0.762961,0.0,0.0,0.0,0.195097,0.0,0.0,0.0
CDS-PhYFiJ,4.099096,0.0,0.0,2.011784,0.016989,0.0,0.0,0.0,2.7724279999999997,0.0,0.0
CDS-PheqrX,30.78432,0.0,0.0,18.11501,0.0,0.0,0.0,32.602079,40.867369999999994,0.04268,5.540412
CDS-Phjdjo,31.201689,0.0,0.0,15.442975,0.080663,0.0,0.0,1.661056,14.661572,0.324004,0.0
CDS-PiPKhs,0.099828,0.0,0.0,0.322701,0.0,0.0,0.0,0.0,0.227863,0.0,0.0
CDS-PiysQG,42.794746,0.0,0.0,8.682944,0.0,0.0,0.0,34.252986,58.041012,0.0,7.621029
CDS-PjJESx,3.107862,0.0,0.0,1.11219,0.0,0.0,0.0,0.0,0.19717,0.0,0.685017
CDS-PlJ2do,27.757006,0.0,0.0,7.958328,0.091434,0.0,0.0,17.171135,22.942366,0.044518,1.038533
CDS-PoGjEx,0.42428600000000005,0.0,0.0,0.049937,0.0,0.0,0.0,0.219603,0.093858,0.0,0.0
CDS-PoJ2IC,4.320154,0.0,0.0,2.0272040000000002,0.0,0.0,0.0,3.426071,4.44394,0.0,0.338262
CDS-PoMv6L,0.08186199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013816,0.0,0.160558
CDS-Ps0NWk,4.654655,0.0,0.0,3.468865,0.0,0.0,0.0,4.637907,6.343968,0.0,0.555487
CDS-Ps7UqX,37.33714,0.0,0.0,13.484118,0.145077,0.063493,0.0,0.279982,20.033569,0.025957,2.912066
CDS-PtV57f,15.628568,0.0,0.0,14.897915,0.0,0.0,0.0,2.876222,0.057239,0.0,0.298594
CDS-PxXgPG,37.029182999999996,0.0,0.0,44.592277,0.0,0.0,0.0,22.332726,30.344323000000003,0.0,2.625873
CDS-PyTXTB,0.585736,0.0,0.0,0.539551,0.0,0.0,0.0,0.0,0.0,0.0,0.739241
CDS-PymzxW,29.781287,0.0,0.0,13.580827999999999,0.260582,0.0,6.973314,0.0,12.876273999999999,0.0,4.368086
CDS-Q0emZp,37.854043000000004,0.0,0.0,9.724810999999999,0.299206,0.0,0.0,26.452685,44.447555,0.029666,4.145127
CDS-Q2QUCn,1.843809,0.0,0.179014,0.619672,0.0,0.0,0.0,1.446576,0.0,0.0,0.0
CDS-Q7rlOh,32.038002,0.0,0.0,17.300244,0.127459,0.0,0.0,11.418097,23.115351,0.0,0.303676
CDS-Q8vimV,31.806418,0.0,0.0,11.737888000000002,0.0,0.0,0.0,11.982344,33.493722000000005,0.0,0.0
CDS-Q93HUa,2.96554,0.0,0.0,1.296324,0.0,0.0,0.0,0.540027,0.64874,0.107771,0.0
CDS-Q9vFA2,11.035607,0.0,0.0,8.379331,0.056111,0.0,0.0,10.653226,11.168268999999999,0.068176,0.0
CDS-QBAjQv,1.20815,0.0,0.0,2.137455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDS-QCy8yl,15.131465,0.0,0.0,9.338401000000001,0.073993,0.0,0.0,0.0,3.7679929999999997,0.0,0.0
CDS-QFDX8N,4.423948,0.0,0.0,4.058909,0.0,0.0,0.0,2.257003,0.828506,0.0,0.0
CDS-QGAT4p,2.319306,0.0,0.0,0.505888,0.016872,0.0,0.0,0.280616,0.234596,0.0,0.0
